1,14.060020354507852,14.060020354507852
1,14.060020354507852,14.060020354507852
1,14.060020354507852,14.060020354507852
1,14.060020354507852,12.475057853786696
2,1.5849625007211563,1.5849625007211563
1,14.060020354507852,8.22713034034311
2,5.832890014164741,5.832890014164741
1,14.060020354507852,13.060020354507852
2,1.0,1.0
1,14.060020354507852,8.129283016944965
2,5.930737337562887,5.930737337562887
1,14.060020354507852,12.475057853786696
2,1.5849625007211563,1.5849625007211563
1,14.060020354507852,12.475057853786696
2,1.5849625007211563,1.5849625007211563
1,14.060020354507852,13.060020354507852
2,1.0,1.0
1,14.060020354507852,8.129283016944965
2,5.930737337562887,5.930737337562887
1,14.060020354507852,10.89009535306554
2,3.1699250014423126,3.1699250014423126
1,14.060020354507852,9.305132852344384
2,4.754887502163468,4.754887502163468
1,14.060020354507852,8.129283016944965
2,5.930737337562887,5.930737337562887
1,14.060020354507852,8.22713034034311
2,5.832890014164741,5.832890014164741
1,14.060020354507852,8.129283016944965
2,5.930737337562887,4.930737337562887
3,1.0,1.0
1,14.060020354507852,12.475057853786696
2,1.5849625007211563,1.5849625007211563
1,14.060020354507852,14.060020354507852
1,14.060020354507852,8.129283016944965
2,5.930737337562887,5.930737337562887
1,14.060020354507852,11.475057853786696
2,2.584962500721156,2.584962500721156
1,14.060020354507852,10.153129758899333
2,3.9068905956085187,3.9068905956085187
1,14.060020354507852,11.252665432450248
2,2.807354922057604,2.807354922057604
1,14.060020354507852,8.105824044120977
2,5.954196310386875,5.954196310386875
1,14.060020354507852,10.89009535306554
2,3.1699250014423126,3.1699250014423126
1,14.060020354507852,11.060020354507852
2,3.0,3.0
1,14.060020354507852,13.060020354507852
2,1.0,1.0
1,14.060020354507852,10.89009535306554
2,3.1699250014423126,3.1699250014423126
1,14.060020354507852,12.060020354507852
2,2.0,2.0
1,14.060020354507852,7.831201664011972
2,6.22881869049588,4.22881869049588
3,2.0,2.0
1,14.060020354507852,11.060020354507852
2,3.0,3.0
1,14.060020354507852,7.831201664011972
2,6.22881869049588,6.22881869049588
1,14.060020354507852,8.060020354507852
2,6.0,5.0
3,1.0,1.0
1,14.060020354507852,8.20203935938028
2,5.857980995127572,5.857980995127572
1,14.060020354507852,8.568167258178178
2,5.491853096329675,5.491853096329675
1,14.060020354507852,8.20203935938028
2,5.857980995127572,5.857980995127572
1,14.060020354507852,9.475057853786696
2,4.584962500721156,4.584962500721156
1,14.060020354507852,14.060020354507852
1,14.060020354507852,12.475057853786696
2,1.5849625007211563,1.5849625007211563
1,14.060020354507852,7.831201664011972
2,6.22881869049588,6.22881869049588
1,14.060020354507852,8.20203935938028
2,5.857980995127572,4.857980995127572
3,1.0,1.0
1,14.060020354507852,8.20203935938028
2,5.857980995127572,4.857980995127572
3,1.0,1.0
1,14.060020354507852,12.060020354507852
2,2.0,2.0
1,14.060020354507852,12.475057853786696
2,1.5849625007211563,1.5849625007211563
1,14.060020354507852,13.060020354507852
2,1.0,1.0
1,14.060020354507852,12.475057853786696
2,1.5849625007211563,1.5849625007211563
1,14.060020354507852,8.568167258178178
2,5.491853096329675,5.491853096329675
1,14.060020354507852,13.060020354507852
2,1.0,1.0
1,14.060020354507852,7.831201664011972
2,6.22881869049588,6.22881869049588
1,14.060020354507852,9.812092841064267
2,4.247927513443585,4.247927513443585
1,14.060020354507852,8.930737337562885
2,5.129283016944966,5.129283016944966
1,14.060020354507852,7.831201664011972
2,6.22881869049588,6.22881869049588
1,14.060020354507852,8.568167258178178
2,5.491853096329675,5.491853096329675
1,14.060020354507852,12.060020354507852
2,2.0,2.0
1,14.060020354507852,8.930737337562885
2,5.129283016944966,5.129283016944966
1,14.060020354507852,9.73809225962049
2,4.321928094887363,4.321928094887363
1,14.060020354507852,10.153129758899333
2,3.9068905956085187,3.9068905956085187
1,14.060020354507852,14.060020354507852
1,14.060020354507852,8.930737337562885
2,5.129283016944966,5.129283016944966
1,14.060020354507852,7.812092841064267
2,6.247927513443585,6.247927513443585
1,14.060020354507852,8.060020354507852
2,6.0,6.0
1,14.060020354507852,8.774618135645603
2,5.285402218862249,5.285402218862249
1,14.060020354507852,11.060020354507852
2,3.0,3.0
1,14.060020354507852,11.060020354507852
2,3.0,3.0
1,14.060020354507852,11.060020354507852
2,3.0,3.0
1,14.060020354507852,11.252665432450248
2,2.807354922057604,2.807354922057604
1,14.060020354507852,8.972557513257513
2,5.087462841250339,5.087462841250339
